Date,Region,NTP,NTC,NTA,NTR,TR,NB,pourcentage
2015-01,Nord Pas de Calais,19522,19180,342,1559,91.87174139728884,11.302758178319436,"9,73"
2016-10,Nord Pas de Calais,18954,18528,426,1541,91.68285837651123,11.023361453601558,"10,37"
2017-04,Nord Pas de Calais,18248,18009,239,1149,93.61985673829751,14.673629242819842,"7,6"
2015-04,Bretagne,8141,8097,44,297,96.33197480548353,26.262626262626263,"4,18"
2013-10,Nord Pas de Calais,18038,17815,223,2147,87.94835812517542,7.2976245924545875,"13,13"
2015-02,Auvergne,5418,5294,124,340,93.57763505855684,14.570588235294116,"8,56"
2016-10,Pays-de-la-Loire,11512,11381,131,1028,90.96740181003426,10.071011673151752,"10,06"
2017-04,Picardie,10573,10438,135,662,93.6577888484384,14.76737160120846,"7,53"
2015-04,Centre,8718,8632,86,555,93.57043558850788,14.553153153153152,"7,35"
2013-10,Picardie,11373,11277,96,1205,89.31453400727143,8.35850622406639,"11,43"
2015-02,Champagne Ardenne,5633,5572,61,226,95.94400574300072,23.654867256637168,"5,09"
2016-11,Bourgogne,7170,7091,79,1338,81.1310111408828,4.299701046337818,"19,76"
2017-05,Grand Est,44045,43420,625,1858,95.72086596038692,22.36921420882669,"5,63"
2015-04,Champagne Ardenne,5644,5538,106,373,93.26471650415311,13.847184986595174,"8,48"
2013-11,Bourgogne,7344,7270,74,964,86.74002751031637,6.54149377593361,"14,13"
2015-02,Haute Normandie,5483,5399,84,275,94.90646416002964,18.63272727272728,"6,54"
2016-11,Champagne Ardenne,6155,6086,69,533,91.2421952021032,10.418386491557223,"9,78"
2017-05,Nord Pas de Calais,18834,18560,274,1585,91.46012931034484,10.709779179810726,"9,87"
2013-11,Limousin,3863,3363,500,511,84.8052334225394,5.581213307240705,"26,17"
2015-03,Aquitaine,8388,8114,274,679,91.63174759674637,10.949926362297496,"11,36"
2016-11,Lorraine,14991,14723,268,1038,92.94980642532092,13.184007707129094,"8,71"
2017-05,Pays-de-la-Loire,11367,11252,115,740,93.42339139708496,14.205405405405406,"7,52"
2015-05,Aquitaine,8028,7871,157,893,88.65455469444797,7.814109742441209,"13,07"
2013-11,Provence Alpes Côte d'Azur,13054,12480,574,2205,82.33173076923077,4.659863945578231,"21,28"
2015-03,Auvergne,5652,5602,50,224,96.00142806140664,24.008928571428573,"4,84"
2016-11,Midi Pyrénées,8135,7761,374,1166,84.9761628656101,5.656089193825043,"18,93"
2017-05,Provence Alpes Côte d'Azur,15683,15337,346,2376,84.50805242224685,5.45496632996633,"17,35"
2015-05,Bretagne,7692,7655,37,265,96.53821032005226,27.88679245283019,"3,92"
2013-12,Haute Normandie,5899,5359,540,420,92.1627169247994,11.75952380952381,"16,27"
2016-11,Rhône Alpes,26300,25916,384,4506,82.61305757061275,4.751442521083001,"18,59"
2017-06,Haute Normandie,5870,5731,139,407,92.89827255278313,13.08108108108108,"9,3"
2015-05,Champagne Ardenne,5741,5687,54,210,96.30736768067524,26.080952380952382,"4,59"
2015-03,Poitou Charentes,3449,3426,23,272,92.06071220081728,11.595588235294118,"8,55"
2016-12,Aquitaine,9832,9613,219,998,89.61822531987933,8.632264529058116,"12,37"
2017-07,Grand Est,38450,37803,647,1745,95.38396423564268,20.663610315186247,"6,22"
2015-05,Limousin,3824,3793,31,192,94.93804376482996,18.75520833333333,"5,83"
2014-01,Picardie,11843,11756,87,992,91.56175569921744,10.850806451612904,"9,11"
2015-04,Franche Comté,5478,5461,37,370,93.22468412378686,13.75945945945946,"7,42"
2016-12,Centre,8982,8812,170,923,89.52564684521107,8.547128927410618,"12,16"
2017-07,Bretagne,7493,7456,37,278,96.27145922746782,25.820143884892087,"4,2"
2015-05,Nord Pas de Calais,17642,17376,266,1152,93.37016574585635,14.083333333333334,"8,03"
2014-01,Limousin,4301,4240,61,299,92.94811320754717,13.180602006688964,"8,37"
2015-04,Pays-de-la-Loire,10970,10886,84,529,95.1405474921918,19.57844990548204,"5,58"
2016-12,Franche Comté,5867,5751,116,606,89.46270213875847,8.490099009900991,"12,3"
2017-07,Midi Pyrénées,7914,7749,165,803,89.63737256420183,8.650062266500623,"12,23"
2015-05,Provence Alpes Côte d'Azur,15272,14969,303,2110,85.90420201750284,6.094312796208531,"15,8"
2014-02,Provence Alpes Côte d'Azur,12677,11676,1001,2143,81.6461116820829,4.448436770881941,"24,8"
2015-04,Provence Alpes Côte d'Azur,14966,14550,416,2640,81.85567010309279,4.511363636363637,"20,41"
2016-12,Poitou Charentes,3544,3461,83,509,85.29326784166426,5.799607072691552,"16,7"
2017-07,Picardie,9164,9036,128,816,90.96945551128816,10.073529411764708,"10,3"
2015-06,Picardie,11499,11266,233,1063,90.5645304455885,9.598306679209784,"11,27"
2014-02,Poitou Charentes,3227,3173,54,240,92.43618027103687,12.220833333333331,"9,11"
2015-04,Rhône Alpes,27854,27534,320,2724,90.1067770756156,9.107929515418505,"10,92"
2017-01,Grand Est,44541,43326,1215,2816,93.5004385357522,14.385653409090908,"9,05"
2017-07,Poitou Charentes,3469,3442,27,423,87.71063335270192,7.137115839243499,"12,97"
2015-07,Champagne Ardenne,5863,5815,48,351,93.96388650042992,15.566951566951566,"6,8"
2014-02,Picardie,10652,10575,77,698,93.39952718676123,14.150429799426934,"7,27"
2015-05,Alsace,17576,17422,154,432,97.520376535415,39.3287037037037,"3,33"
2017-01,Auvergne,5604,5443,161,465,91.45691714128236,10.70537634408602,"11,17"
2017-07,Rhône Alpes,27172,26755,417,3105,88.39469258082602,7.616747181964573,"12,96"
2015-07,Languedoc Roussillon,5130,5051,79,839,83.38942783607206,5.020262216924911,"17,89"
2014-02,Limousin,3816,3765,51,199,94.7144754316069,17.91959798994975,"6,55"
2015-05,Bourgogne,7407,7360,47,524,92.88043478260867,13.045801526717558,"7,7"
2017-01,Bourgogne,7694,7587,107,713,90.60234611836036,9.640953716690042,"10,65"
2017-08,Grand Est,37079,36766,313,1053,97.13594081488333,33.91547958214625,"3,68"
2015-07,Midi Pyrénées,8323,8217,106,680,91.7244736521845,11.083823529411765,"9,44"
2014-02,Haute Normandie,5560,5491,69,296,94.60936077217264,17.550675675675677,"6,56"
2015-05,Rhône Alpes,26627,26319,308,2684,89.80204415061363,8.805886736214605,"11,23"
2017-01,Bretagne,8208,8147,61,320,96.07217380630908,24.459375,"4,64"
2017-08,Aquitaine,9918,9698,220,822,91.52402557228294,10.798053527980535,"10,5"
2015-07,Nord Pas de Calais,15988,15686,302,1053,93.28700752263164,13.896486229819564,"8,47"
2014-03,Alsace,19367,19212,155,547,97.15282115344576,34.122486288848265,"3,62"
2015-06,Alsace,19640,19391,249,727,96.25083801763704,25.67262723521321,"4,96"
2017-01,Centre,9379,9168,211,926,89.89965095986038,8.900647948164147,"12,12"
2017-08,Franche Comté,5585,5529,56,291,94.73684210526316,18.0,"6,21"
2015-07,Poitou Charentes,3594,3537,57,321,90.9245122985581,10.018691588785046,"10,51"
2014-03,Auvergne,5544,5489,55,286,94.78957915831664,18.192307692307693,"6,15"
2015-06,Bourgogne,7961,7863,98,667,91.51723260841918,10.788605697151423,"9,6"
2017-01,Franche Comté,5850,5744,106,697,87.86559888579387,7.24103299856528,"13,72"
2017-08,Languedoc Roussillon,4820,4729,91,667,85.89553816874604,6.089955022488756,"15,72"
2015-08,Auvergne,5983,5899,84,429,92.72758094592304,12.750582750582751,"8,57"
2014-03,Centre,8884,8793,91,578,93.42658933242352,14.21280276816609,"7,53"
2015-06,Centre,9080,8984,96,812,90.96170970614426,10.064039408866996,10
2017-01,Haute Normandie,6076,5979,97,352,94.11272788091654,15.985795454545457,"7,38"
2017-09,Centre,9401,9313,88,674,92.76280468162784,12.817507418397629,"8,1"
2015-08,Haute Normandie,5881,5828,53,223,96.17364447494852,25.134529147982065,"4,69"
2014-03,Poitou Charentes,3473,3451,22,206,94.0307157345697,15.75242718446602,"6,56"
2015-06,Franche Comté,5669,5622,47,457,91.87122020633228,11.301969365426697,"8,89"
2017-02,Basse Normandie,2949,2911,38,164,94.3661971830986,16.75,"6,84"
2017-09,Limousin,3843,3750,93,461,87.70666666666666,7.134490238611714,"14,41"
2015-08,Languedoc Roussillon,5125,4954,171,906,81.71174808235769,4.467991169977925,"21,01"
2015-06,Haute Normandie,5982,5915,67,287,95.14792899408285,19.60975609756097,"5,91"
2017-02,Franche Comté,5176,5115,61,528,89.6774193548387,8.6875,"11,37"
2017-10,Grand Est,44420,43715,705,2329,94.67230927599222,17.769858308286818,"6,83"
2015-08,Provence Alpes Côte d'Azur,15661,15143,518,2802,81.49640097734927,4.40435403283369,"21,19"
2014-04,Champagne Ardenne,6069,6035,34,243,95.973487986744,23.83539094650206,"4,56"
2015-06,Limousin,4211,4168,43,275,93.4021113243762,14.156363636363636,"7,55"
2017-02,Haute Normandie,5546,5476,70,208,96.20160701241782,25.32692307692308,"5,01"
2017-10,Auvergne,4742,4683,59,321,93.1454196028187,13.588785046728972,"8,01"
2015-09,Centre,8935,8810,125,646,92.66742338251989,12.637770897832818,"8,62"
2014-04,Franche Comté,5520,5494,26,461,91.6090280305788,10.9175704989154,"8,82"
2017-02,Provence Alpes Côte d'Azur,13984,13553,431,1796,86.74832140485502,6.546213808463252,"15,92"
2017-10,Centre,9098,8989,109,516,94.25965068416954,16.420542635658915,"6,86"
2014-04,Provence Alpes Côte d'Azur,13459,12957,502,2413,81.37686192791541,4.369664318276005,"21,65"
2015-06,Poitou Charentes,3504,3479,25,305,91.23311296349526,10.40655737704918,"9,41"
2017-03,Centre,10020,9904,116,602,93.921647819063,15.451827242524915,"7,16"
2017-10,Midi Pyrénées,8074,7936,138,1054,86.71875,6.529411764705882,"14,76"
2015-10,Alsace,19454,19261,193,802,95.83614557914956,23.01620947630923,"5,11"
2014-05,Nord Pas de Calais,18023,17828,195,1108,93.78505721337224,15.090252707581229,"7,22"
2015-07,Basse Normandie,3731,3682,49,191,94.81260184682236,18.277486910994764,"6,43"
2017-03,Limousin,4246,4172,74,334,91.99424736337488,11.491017964071856,"9,6"
2017-10,Pays-de-la-Loire,13036,12858,178,1154,91.02504277492612,10.1421143847487,"10,21"
2015-10,Basse Normandie,3045,2899,146,185,93.6184891341842,14.67027027027027,"10,87"
2014-05,Bourgogne,7569,7480,89,565,92.44652406417111,12.238938053097344,"8,64"
2015-07,Bourgogne,6951,6823,128,610,91.05965117983293,10.185245901639345,"10,61"
2017-03,Picardie,11611,11455,156,816,92.87647315582716,13.03799019607843,"8,37"
2017-11,Grand Est,43697,42959,738,2743,93.61484205870714,14.661319722931095,"7,96"
2015-10,Champagne Ardenne,5824,5789,35,271,95.31870789428226,20.36162361623616,"5,25"
2014-05,Provence Alpes Côte d'Azur,13947,13546,401,2056,84.8220877011664,5.58852140077821,"17,61"
2015-07,Centre,9371,9099,272,831,90.8671282558523,9.949458483754512,"11,77"
2017-03,Provence Alpes Côte d'Azur,15573,15207,366,2016,86.74294732688894,6.543154761904762,"15,29"
2017-11,Midi Pyrénées,8002,7842,160,1015,87.05687324662077,6.7261083743842365,"14,68"
2015-10,Pays-de-la-Loire,11705,11526,179,1020,91.15044247787613,10.3,"10,24"
2014-06,Auvergne,3728,3614,114,319,91.1732152739347,10.329153605015676,"11,61"
2015-07,Haute Normandie,6017,5976,41,276,95.38152610441767,20.65217391304348,"5,26"
2017-04,Grand Est,40278,39538,740,1612,95.9229096059487,23.5272952853598,"5,83"
2017-11,Rhône Alpes,27796,27430,366,3622,86.79547940211447,6.573163997791276,"14,34"
2015-11,Franche Comté,5536,5492,44,543,90.1128914785142,9.114180478821362,"10,6"
2014-06,Champagne Ardenne,4681,4601,80,339,92.63203651380137,12.572271386430678,"8,95"
2015-07,Pays-de-la-Loire,10625,10442,183,895,91.42884504884124,10.667039106145252,"10,14"
2017-04,Languedoc Roussillon,4352,4268,84,374,91.23711340206184,10.411764705882351,"10,52"
2017-12,Aquitaine,9810,9537,273,1229,87.113348013002,6.759967453213995,"15,31"
2015-11,Provence Alpes Côte d'Azur,14901,14345,556,2594,81.91704426629488,4.5300693909020815,"21,13"
2014-06,Rhône Alpes,20799,18325,2474,2693,85.30422919508868,5.804678796880802,"24,84"
2015-07,Picardie,10368,10085,283,870,91.37332672285572,10.591954022988508,"11,12"
2017-04,Limousin,3791,3733,58,272,92.71363514599518,12.724264705882351,"8,7"
2017-12,Auvergne,1390,1360,30,105,92.27941176470588,11.952380952380953,"9,71"
2015-12,Aquitaine,8469,7920,549,1109,85.99747474747474,6.1415689810640215,"19,57"
2014-07,Auvergne,5262,5220,42,288,94.48275862068964,17.125,"6,27"
2015-09,Champagne Ardenne,6089,5992,97,331,94.47596795727635,17.102719033232628,"7,02"
2017-04,Rhône Alpes,26347,26011,336,2759,89.39294913690361,8.427691192461037,"11,74"
2017-12,Centre,10463,10240,223,1094,89.31640625,8.360146252285192,"12,58"
2015-12,Basse Normandie,3269,3182,87,204,93.58893777498427,14.598039215686274,"8,9"
2014-07,Bourgogne,7175,7108,67,576,91.89645469893078,11.34027777777778,"8,96"
2015-09,Haute Normandie,5881,5826,55,299,94.8678338482664,18.48494983277592,"6,01"
2017-05,Bourgogne,7238,7199,39,508,92.9434643700514,13.171259842519683,"7,55"
2017-12,Franche Comté,5999,5914,85,503,91.49475820087928,10.757455268389664,"9,8"
2015-12,Centre,9324,9196,128,673,92.68160069595476,12.664190193164933,"8,59"
2014-07,Bretagne,7520,7485,35,298,96.0187040748163,24.11744966442953,"4,42"
2015-09,Limousin,4230,4196,34,357,91.49189704480456,10.753501400560223,"9,24"
2017-05,Bretagne,8133,8046,87,256,96.81829480487198,30.4296875,"4,21"
2017-12,Midi Pyrénées,8206,7945,261,1120,85.90308370044053,6.09375,"16,82"
2015-12,Franche Comté,5428,5274,154,365,93.07925673113388,13.449315068493153,"9,56"
2014-07,Languedoc Roussillon,5140,5036,104,564,88.80063542494042,7.929078014184397,"12,99"
2015-09,Pays-de-la-Loire,11631,11456,175,817,92.86836592178771,13.02203182374541,"8,52"
2017-05,Centre,9298,9187,111,719,92.17372374006747,11.777468706536856,"8,92"
2017-12,Pays-de-la-Loire,12465,12160,305,1478,87.84539473684211,7.227334235453315,"14,3"
2015-12,Languedoc Roussillon,4502,4419,83,444,89.95247793618466,8.952702702702704,"11,7"
2014-07,Midi Pyrénées,8952,8658,294,878,89.85908985908986,8.861047835990888,"13,09"
2015-10,Bretagne,8185,8098,87,473,94.15905161768336,16.120507399577168,"6,84"
2017-05,Rhône Alpes,27889,27305,584,3277,87.99853506683758,7.332316142813549,"13,84"
2017-12,Rhône Alpes,31150,30607,543,4146,86.45407913222465,6.382296189097926,"15,05"
2015-12,Pays-de-la-Loire,11889,11730,159,1117,90.4774083546462,9.501342882721575,"10,73"
2014-07,Picardie,9714,9343,371,807,91.3625173927004,10.577447335811648,"12,12"
2015-10,Haute Normandie,5947,5735,212,407,92.90322580645162,13.090909090909092,"10,4"
2017-06,Grand Est,43433,42433,1000,2184,94.85306247496052,18.429029304029303,"7,33"
2018-01,Aquitaine,17703,17271,432,1654,90.42325285160096,9.441958887545344,"11,78"
2015-12,Provence Alpes Côte d'Azur,14702,14029,673,1961,86.02181196093805,6.154003059663437,"17,91"
2014-08,Champagne Ardenne,5532,5499,33,214,96.1083833424259,24.69626168224299,"4,46"
2015-10,Midi Pyrénées,8130,7629,501,758,90.06422860138943,9.064643799472297,"15,48"
2017-06,Aquitaine,9373,9072,301,1125,87.59920634920636,7.064,"15,21"
2018-01,Normandie,8654,8356,298,486,94.18382000957396,16.19341563786008,"9,05"
2016-01,Midi Pyrénées,8390,8293,97,859,89.64186663451103,8.654249126891735,"11,39"
2014-08,Haute Normandie,5828,5784,44,259,95.52213001383126,21.33204633204633,"5,19"
2015-11,Centre,8409,8285,124,984,88.12311406155703,7.419715447154472,"13,17"
2017-06,Basse Normandie,3237,3205,32,258,91.95007800312013,11.42248062015504,"8,95"
2018-01,Bretagne,9697,9544,153,507,94.68776194467728,17.82445759368836,"6,8"
2016-01,Rhône Alpes,29464,29119,345,3382,88.3855901644974,7.609994086339444,"12,64"
2015-11,Champagne Ardenne,5804,5673,131,357,93.70703331570596,14.890756302521009,"8,4"
2017-06,Centre,9395,9212,183,948,89.70907511940946,8.717299578059071,"12,03"
2018-01,Provence Alpes Côte d'Azur,15825,15205,620,2054,86.49128576126274,6.402629016553068,"16,89"
2016-02,Franche Comté,5497,5441,56,433,92.04190406175336,11.565819861431873,"8,89"
2014-08,Pays-de-la-Loire,10808,10698,110,549,94.8681996634885,18.48633879781421,"6,09"
2015-11,Nord Pas de Calais,18760,18339,421,2443,86.67866295872184,6.506753990994679,"15,26"
2017-06,Midi Pyrénées,8335,8133,202,888,89.08151973441534,8.158783783783784,"13,07"
2018-02,Grand Est,41699,41103,596,2107,94.87385349001288,18.507831039392503,"6,48"
2016-02,Haute Normandie,5706,5599,107,236,95.78496160028575,22.72457627118644,"6,01"
2014-09,Picardie,10609,10332,277,963,90.6794425087108,9.728971962616823,"11,68"
2015-11,Picardie,10878,10691,187,1381,87.08259283509494,6.741491672700941,"14,41"
2017-06,Poitou Charentes,3454,3403,51,343,89.920658242727,8.921282798833818,"11,4"
2018-02,Normandie,7921,7788,133,607,92.205957883924,11.830313014827018,"9,34"
2016-02,Limousin,4045,3948,97,295,92.52786220871327,12.383050847457628,"9,69"
2014-10,Languedoc Roussillon,4492,4283,209,614,85.66425402755078,5.97557003257329,"18,32"
2015-12,Auvergne,5739,5680,59,317,94.41901408450704,16.917981072555204,"6,55"
2017-06,Rhône Alpes,27624,27178,446,3405,87.47148428876297,6.981791483113069,"13,94"
2018-02,Midi Pyrénées,10626,10212,414,1383,86.45710928319625,6.383947939262473,"16,91"
2016-02,Picardie,10702,10402,300,1014,90.2518746394924,9.258382642998027,"12,27"
2015-12,Bretagne,8447,8344,103,412,95.06232023010548,19.25242718446602,"6,09"
2017-07,Pays-de-la-Loire,11635,11466,169,841,92.6652712366998,12.633769322235434,"8,68"
2018-02,Pays-de-la-Loire,11812,11583,229,873,92.46309246309248,12.268041237113405,"9,32"
2016-03,Centre,8379,8255,124,611,92.5984251968504,12.51063829787234,"8,77"
2014-10,Nord Pas de Calais,20121,19812,309,1707,91.38400969109632,10.606326889279435,"10,01"
2015-12,Midi Pyrénées,8393,8180,213,828,89.87775061124694,8.879227053140097,"12,4"
2017-07,Provence Alpes Côte d'Azur,14918,14405,513,2668,81.4786532454009,4.399175412293853,"21,32"
2018-03,Auvergne-Rhône-Alpes,33527,32809,718,3741,88.59764089121887,7.770114942528735,"13,29"
2016-03,Haute Normandie,5634,5580,54,253,95.46594982078852,21.055335968379445,"5,44"
2014-10,Poitou Charentes,3569,3536,33,237,93.2975113122172,13.919831223628693,"7,56"
2016-01,Alsace,18928,18683,245,995,94.67430284215595,17.77688442211055,"6,55"
2017-08,Auvergne,4762,4695,67,316,93.26943556975506,13.85759493670886,"8,04"
2018-04,Aquitaine,9453,9297,156,732,92.12649241690868,11.700819672131148,"9,39"
2016-03,Languedoc Roussillon,4268,4205,63,403,90.41617122473248,9.43424317617866,"10,91"
2014-11,Alsace,18308,18163,145,625,96.55893850134888,28.0608,"4,2"
2016-01,Auvergne,5610,5515,95,307,94.4333635539438,16.964169381107492,"7,16"
2017-08,Picardie,9098,9010,88,615,93.17425083240845,13.65040650406504,"7,72"
2018-04,Bretagne,4874,4775,99,491,89.717277486911,8.725050916496945,"12,1"
2016-03,Poitou Charentes,3299,3245,54,451,86.10169491525424,6.195121951219512,"15,3"
2014-11,Basse Normandie,2964,2942,22,195,93.37185588035352,14.087179487179489,"7,32"
2016-01,Franche Comté,5730,5658,72,367,93.51360904913398,14.416893732970028,"7,66"
2017-08,Poitou Charentes,3544,3485,59,293,91.59253945480631,10.89419795221843,"9,93"
2018-05,Hauts-de-France,20318,19790,528,2548,87.12481051035877,6.766875981161696,"15,13"
2016-04,Aquitaine,7742,7142,154,1001,85.98431811817419,6.134865134865135,"14,91"
2014-11,Champagne Ardenne,5580,5546,34,272,95.09556437071764,19.389705882352946,"5,48"
2016-01,Languedoc Roussillon,4511,4345,166,507,88.33141542002302,7.570019723865878,"14,91"
2017-09,Haute Normandie,5754,5711,43,292,94.88706005953424,18.55821917808219,"5,82"
2018-06,Bretagne,6910,6760,150,385,94.30473372781066,16.558441558441558,"7,74"
2016-04,Haute Normandie,5675,5578,97,386,93.07995697382574,13.45077720207254,"8,51"
2014-11,Picardie,9879,9807,72,953,90.28245131028856,9.290661070304305,"10,37"
2016-01,Lorraine,13485,13145,340,628,95.22251806770636,19.931528662420384,"7,17"
2017-10,Aquitaine,9688,9497,191,1060,88.83858060440139,7.959433962264151,"12,91"
2018-07,Normandie,8782,8692,90,536,93.83341003221354,15.21641791044776,"7,12"
2016-04,Lorraine,12749,12558,191,532,95.76365663322186,22.605263157894736,"5,67"
2014-12,Centre,9185,9074,111,813,91.04033502314304,10.161131611316112,"10,05"
2016-01,Nord Pas de Calais,19083,18612,471,1393,92.51558134536856,12.361091170136396,"9,76"
2017-10,Bretagne,9098,8989,109,516,94.25965068416954,16.420542635658915,"6,86"
2018-07,Occitanie,10784,10249,535,1577,84.61313298858425,5.499048826886494,"19,58"
2016-04,Midi Pyrénées,7254,7131,123,625,91.23545084840836,10.4096,"10,31"
2014-12,Haute Normandie,5866,5759,107,341,94.07883313075186,15.888563049853373,"7,63"
2016-02,Basse Normandie,3121,3051,70,147,95.18190757128812,19.755102040816325,"6,95"
2017-10,Haute Normandie,6010,5945,65,375,93.69217830109336,14.853333333333332,"7,32"
2018-08,Bretagne,8389,8277,112,325,96.07345656638878,24.467692307692307,"5,2"
2016-04,Picardie,10396,10248,148,639,93.76463700234191,15.03755868544601,"7,57"
2014-12,Nord Pas de Calais,18923,18349,574,1647,91.02403400730284,10.140862173649058,"11,73"
2016-02,Centre,8476,8326,150,624,92.50540475618544,12.342948717948715,"9,13"
2017-10,Languedoc Roussillon,4210,4147,63,635,84.68772606703641,5.530708661417322,"16,57"
2018-09,Hauts-de-France,27356,26917,439,2615,90.28495003157856,9.293307839388143,"11,16"
2016-04,Provence Alpes Côte d'Azur,13954,13507,447,2054,84.79307025986526,5.575949367088608,"17,92"
2014-12,Poitou Charentes,3562,3489,73,358,89.73918028088278,8.745810055865922,"12,09"
2016-02,Lorraine,12500,12322,178,533,95.67440350592436,22.11819887429644,"5,68"
2017-10,Rhône Alpes,28892,28440,452,3408,88.0,7.3,"13,36"
2018-09,Pays-de-la-Loire,12266,12086,180,774,93.5958960781069,14.61498708010336,"7,77"
2016-04,Rhône Alpes,25639,25346,293,3069,87.8915805255267,7.2587161942000655,"13,11"
2015-01,Alsace,19378,19172,206,653,96.59399123722096,28.35987748851455,"4,43"
2016-02,Midi Pyrénées,8205,8058,147,740,90.81657979647557,9.889189189189189,"10,81"
2017-11,Provence Alpes Côte d'Azur,15011,14505,506,2750,81.04102033781454,4.274545454545454,"21,69"
2018-09,Provence Alpes Côte d'Azur,15111,14490,621,1650,88.6128364389234,7.781818181818182,"15,02"
2016-05,Auvergne,4872,4778,94,390,91.8375889493512,11.251282051282052,"9,93"
2015-01,Bourgogne,8051,7964,87,566,92.89301858362631,13.070671378091872,"8,11"
2016-02,Nord Pas de Calais,18831,18130,701,1642,90.94318808604524,10.041412911084045,"12,44"
2017-12,Grand Est,40051,38300,1751,2793,92.7075718015666,12.712853562477624,"11,34"
2018-10,Hauts-de-France,29608,29020,588,3122,89.24190213645761,8.295323510570148,"12,53"
2016-05,Bretagne,7652,7560,92,345,95.43650793650794,20.91304347826087,"5,71"
2015-01,Centre,9084,8999,85,637,92.92143571507944,13.127158555729984,"7,94"
2016-03,Basse Normandie,3098,3051,47,186,93.90363815142577,15.403225806451612,"7,52"
2017-12,Bretagne,9266,9167,99,524,94.2838442238464,16.494274809160306,"6,72"
2018-11,Grand Est,44494,43801,693,2726,93.776397799137,15.06786500366838,"7,68"
2016-05,Centre,8106,7922,184,639,91.93385508709922,11.397496087636933,"10,15"
2015-01,Champagne Ardenne,6137,6085,52,297,95.1191454396056,19.488215488215488,"5,68"
2016-03,Franche Comté,5534,5468,66,369,93.25164594001464,13.818428184281842,"7,86"
2017-12,Languedoc Roussillon,4327,4197,130,543,87.06218727662616,6.7292817679558015,"15,55"
2018-11,Centre,10390,10174,216,1348,86.75054059367014,6.5474777448071215,"15,05"
2016-05,Languedoc Roussillon,3992,3882,110,539,86.11540443070582,6.202226345083488,"16,25"
2015-01,Poitou Charentes,3550,3495,55,328,90.61516452074392,9.65548780487805,"10,78"
2016-03,Lorraine,12711,12398,313,517,95.82997257622198,22.98065764023211,"6,52"
2018-01,Bourgogne-Franche-Comté,13942,13676,266,1214,91.12313541971336,10.265238879736408,"10,61"
2018-11,Provence Alpes Côte d'Azur,15095,14234,861,2315,83.73612477167346,5.148596112311015,"21,04"
2016-05,Lorraine,12922,12492,430,607,95.1408901697086,19.57990115321252,"8,02"
2015-01,Provence Alpes Côte d'Azur,15384,14541,843,2717,81.3149026889485,4.351858667648141,"23,14"
2016-04,Alsace,18446,18254,192,757,95.85296373397613,23.11360634081902,"5,14"
2018-01,Centre,9453,9260,193,1299,85.9719222462203,6.128560431100847,"15,78"
2018-12,Aquitaine,16529,16251,278,1561,90.39443726539903,9.410634208840486,"11,12"
2016-05,Pays-de-la-Loire,9853,9731,122,782,91.96382694481554,11.44373401534527,"9,17"
2015-02,Pays-de-la-Loire,10316,10191,125,846,91.6985575507801,11.04609929078014,"9,41"
2016-04,Bourgogne,7247,7142,105,637,91.0809297115654,10.21193092621664,"10,23"
2018-02,Provence Alpes Côte d'Azur,14484,13984,500,1891,86.47740274599542,6.395029085140138,"16,5"
2018-12,Bourgogne-Franche-Comté,14487,14335,152,1007,92.9752354377398,13.23535253227408,8
2016-05,Poitou Charentes,3043,2993,50,394,86.83595055128633,6.596446700507614,"14,59"
2015-02,Rhône Alpes,27776,26753,1023,3598,86.55104100474713,6.435519733185103,"16,63"
2016-04,Bretagne,7836,7760,76,383,95.06443298969072,19.261096605744125,"5,85"
2018-03,Bourgogne-Franche-Comté,13512,13331,181,1035,92.23614132473185,11.880193236714977,"8,99"
2018-12,Hauts-de-France,26612,26075,537,2434,90.6653883029722,9.712818405916188,"11,16"
2016-06,Auvergne,3768,3673,95,275,92.51293220800436,12.356363636363636,"9,81"
2015-03,Basse Normandie,3265,3244,21,134,95.86929716399509,23.2089552238806,"4,74"
2016-04,Franche Comté,5319,5227,92,471,90.98909508322171,10.097664543524417,"10,58"
2018-03,Bretagne,9679,9580,99,321,96.64926931106471,28.84423676012461,"4,33"
2019-01,Normandie,8783,8684,99,389,95.52049746660524,21.32390745501285,"5,55"
2016-06,Haute Normandie,4385,4315,70,277,93.58053302433372,14.577617328519857,"7,91"
2015-03,Centre,8996,8878,118,548,93.82743861230009,15.200729927007298,"7,4"
2016-05,Alsace,17356,17147,209,647,96.22674520324254,25.502318392581145,"4,93"
2018-03,Pays-de-la-Loire,12662,12386,276,736,94.05780720167932,15.828804347826088,"7,99"
2019-02,Bretagne,8980,8908,72,247,97.22721149528512,35.064777327935225,"3,55"
2016-06,Languedoc Roussillon,2880,2772,108,441,84.0909090909091,5.285714285714286,"19,06"
2015-03,Provence Alpes Côte d'Azur,15324,14907,417,2413,83.81297377071175,5.177786987152921,"18,46"
2016-05,Champagne Ardenne,5781,5658,123,479,91.53411099328385,10.812108559498956,"10,41"
2018-03,Provence Alpes Côte d'Azur,15383,14845,538,1836,87.63219939373526,7.085511982570806,"15,43"
2019-03,Aquitaine,17077,16874,203,881,94.77894986369564,18.153234960272417,"6,34"
2016-06,Provence Alpes Côte d'Azur,10050,9761,289,1783,81.73342895195165,4.474481211441391,"20,61"
2015-03,Rhône Alpes,29488,29096,392,2773,90.46948034094034,9.49260728452939,"10,73"
